id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
fin-0061,01_financial_reports,01_financial_reports/financial_disclosures,1Q25 Merck Other Financial Disclosures,financial_disclosure,2025,Q1,2025-03-31,https://www.merck.com/reports/first-quarter-2025/,https://s21.q4cdn.com/488056881/files/doc_financials/2025/q1/04232025-Financial-Highlights-Package-1Q25.pdf,01_financial_reports/financial_disclosures/2025_Q1_merck_1q25-merck-other-financial-disclosures.pdf,pdf,s21.q4cdn.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2025/,downloaded
fin-0062,01_financial_reports,01_financial_reports/transcripts,Transcript,transcript,2025,Q1,2025-03-31,https://www.merck.com/reports/first-quarter-2025/,https://s21.q4cdn.com/488056881/files/doc_financials/2025/q1/MRK-USQ_Transcript_2025-04-24.pdf,01_financial_reports/transcripts/2025_Q1_merck_transcript.pdf,pdf,s21.q4cdn.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2025/,downloaded
fin-0063,01_financial_reports,01_financial_reports/quarterly_earnings,Form 10-Q,form_10q,2025,Q1,2025-03-31,https://www.merck.com/reports/first-quarter-2025/,https://s21.q4cdn.com/488056881/files/doc_financials/2025/q1/1Q25-Form-10-Q-2025-05-02-16-11.pdf,01_financial_reports/quarterly_earnings/2025_Q1_merck_form-10-q.pdf,pdf,s21.q4cdn.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2025/,downloaded
fin-0064,01_financial_reports,01_financial_reports/financial_disclosures,1Q25 Other Financial Disclosures (Excel),financial_disclosure,2025,Q1,2025-03-31,https://www.merck.com/reports/first-quarter-2025/,https://s21.q4cdn.com/488056881/files/doc_financials/2025/q1/Protected-04232025-Financial-Highlights-Package-1Q25.xlsx,01_financial_reports/financial_disclosures/2025_Q1_merck_1q25-other-financial-disclosures-excel.xlsx,xlsx,s21.q4cdn.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2025/,downloaded
fin-0065,01_financial_reports,01_financial_reports/prepared_remarks,1Q25 Prepared Remarks,prepared_remarks,2025,Q1,2025-03-31,https://www.merck.com/reports/first-quarter-2025/,https://s21.q4cdn.com/488056881/files/doc_financials/2025/q1/1Q25-Prepared-Remarks.pdf,01_financial_reports/prepared_remarks/2025_Q1_merck_1q25-prepared-remarks.pdf,pdf,s21.q4cdn.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2025/,downloaded
fin-0066,01_financial_reports,01_financial_reports/quarterly_earnings,Webcast,webcast_link,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://onlinexperiences.com/Launch/QReg/ShowUUID=2EA49347-FA36-476B-B502-09AE7AA8C42E&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,metadata_only
fin-0067,01_financial_reports,01_financial_reports/earnings_presentations,2Q25 Merck Earnings Presentation,earnings_presentation,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/01/2Q25-Merck-Earnings-Presentation-Updated-8.5.25.pdf,01_financial_reports/earnings_presentations/2025_Q2_merck_2q25-merck-earnings-presentation.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0068,01_financial_reports,01_financial_reports/quarterly_earnings,2Q25 Merck Earnings Announcement,earnings_announcement,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/2Q25-Merck-Earnings-Announcement.pdf,01_financial_reports/quarterly_earnings/2025_Q2_merck_2q25-merck-earnings-announcement.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0069,01_financial_reports,01_financial_reports/financial_disclosures,2Q25 Merck Other Financial Disclosures,financial_disclosure,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/2Q25-Merck-Other-Financial-Disclosures.pdf,01_financial_reports/financial_disclosures/2025_Q2_merck_2q25-merck-other-financial-disclosures.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0070,01_financial_reports,01_financial_reports/transcripts,Transcript,transcript,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/MRK-USQ_Transcript_2025-07-29.pdf,01_financial_reports/transcripts/2025_Q2_merck_transcript.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0071,01_financial_reports,01_financial_reports/quarterly_earnings,Form 10-Q,form_10q,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/2Q25-Form-10-Q-2025-08-05-16-15.pdf,01_financial_reports/quarterly_earnings/2025_Q2_merck_form-10-q.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0072,01_financial_reports,01_financial_reports/financial_disclosures,2Q25 Other Financial Disclosures (Excel),financial_disclosure,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/2Q25-Merck-Other-Financial-Disclosures-Excel.xlsx,01_financial_reports/financial_disclosures/2025_Q2_merck_2q25-other-financial-disclosures-excel.xlsx,xlsx,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0073,01_financial_reports,01_financial_reports/prepared_remarks,2Q25 Prepared Remarks,prepared_remarks,2025,Q2,2025-07-25,https://www.merck.com/reports/second-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/07/2Q25-Prepared-Remarks.pdf,01_financial_reports/prepared_remarks/2025_Q2_merck_2q25-prepared-remarks.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/second-quarter-2025/,downloaded
fin-0074,01_financial_reports,01_financial_reports/quarterly_earnings,Webcast,webcast_link,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://onlinexperiences.com/Launch/QReg/ShowUUID=FE9430E0-D895-4A76-9504-F441F105D6F2&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,metadata_only
fin-0075,01_financial_reports,01_financial_reports/earnings_presentations,3Q25 Merck Earnings Presentation,earnings_presentation,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/3Q25-Merck-Earnings-Presentation.pdf,01_financial_reports/earnings_presentations/2025_Q3_merck_3q25-merck-earnings-presentation.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0076,01_financial_reports,01_financial_reports/quarterly_earnings,3Q25 Merck Earnings Announcement,earnings_announcement,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/Merck-News-Release-10-30-25-Merck-Co.-Inc.-Rahway-N.J.-USA-Announces-Third-Quarter-2025-Financial-Results.pdf,01_financial_reports/quarterly_earnings/2025_Q3_merck_3q25-merck-earnings-announcement.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0077,01_financial_reports,01_financial_reports/financial_disclosures,3Q25 Merck Other Financial Disclosures,financial_disclosure,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/3Q25-Merck-Other-Financial-Disclosures.pdf,01_financial_reports/financial_disclosures/2025_Q3_merck_3q25-merck-other-financial-disclosures.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0078,01_financial_reports,01_financial_reports/transcripts,Transcript,transcript,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/MRK-USQ_Transcript_2025-10-30.pdf,01_financial_reports/transcripts/2025_Q3_merck_transcript.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0079,01_financial_reports,01_financial_reports/quarterly_earnings,Form 10-Q,form_10q,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/3Q25-Form-10-Q-2025-11-05.pdf,01_financial_reports/quarterly_earnings/2025_Q3_merck_form-10-q.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0080,01_financial_reports,01_financial_reports/financial_disclosures,3Q25 Merck Other Financial Disclosures (Excel),financial_disclosure,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/3Q25-Merck-Other-Financial-Disclosures.xlsx,01_financial_reports/financial_disclosures/2025_Q3_merck_3q25-merck-other-financial-disclosures-excel.xlsx,xlsx,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0081,01_financial_reports,01_financial_reports/prepared_remarks,3Q25 Prepared Remarks,prepared_remarks,2025,Q3,2025-10-30,https://www.merck.com/reports/third-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2025/10/3Q25-Merck-Prepared-Remarks.pdf,01_financial_reports/prepared_remarks/2025_Q3_merck_3q25-prepared-remarks.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/third-quarter-2025/,downloaded
fin-0082,01_financial_reports,01_financial_reports/quarterly_earnings,Webcast,webcast_link,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://onlinexperiences.com/scripts/Server.nxp?LASCmd=AI:4;F:QS!10100&ShowUUID=3D68F26A-085D-4A45-ADC2-1206A227E540&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,metadata_only
fin-0083,01_financial_reports,01_financial_reports/earnings_presentations,4Q25 Merck Earnings Presentation,earnings_presentation,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/4Q25-Merck-Earnings-Presentation.pdf,01_financial_reports/earnings_presentations/2025_Q4_merck_4q25-merck-earnings-presentation.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0084,01_financial_reports,01_financial_reports/quarterly_earnings,4Q25 Merck Earnings Announcement,earnings_announcement,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/4Q25-Merck-Earnings-Announcement.pdf,01_financial_reports/quarterly_earnings/2025_Q4_merck_4q25-merck-earnings-announcement.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0085,01_financial_reports,01_financial_reports/financial_disclosures,4Q25 Merck Other Financial Disclosures,financial_disclosure,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/4Q25-Merck-Other-Financial-Disclosures.pdf,01_financial_reports/financial_disclosures/2025_Q4_merck_4q25-merck-other-financial-disclosures.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0086,01_financial_reports,01_financial_reports/transcripts,Transcript,transcript,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/MRK-USQ_Transcript_2026-02-03.pdf,01_financial_reports/transcripts/2025_Q4_merck_transcript.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0087,01_financial_reports,01_financial_reports/quarterly_earnings,Form 10-Q,form_10q,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/05/MRK-12.31.2025-10K-FINAL.pdf,01_financial_reports/quarterly_earnings/2025_Q4_merck_form-10-q.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0088,01_financial_reports,01_financial_reports/financial_disclosures,4Q25 Other Financial Disclosures (Excel),financial_disclosure,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/4Q25-Merck-Other-Financial-Disclosures.xlsx,01_financial_reports/financial_disclosures/2025_Q4_merck_4q25-other-financial-disclosures-excel.xlsx,xlsx,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0089,01_financial_reports,01_financial_reports/prepared_remarks,4Q25 Prepared Remarks,prepared_remarks,2025,Q4,2026-02-03,https://www.merck.com/reports/fourth-quarter-2025/,https://www.merck.com/wp-content/uploads/sites/124/2026/02/4Q25-Merck-Prepared-Remarks.pdf,01_financial_reports/prepared_remarks/2025_Q4_merck_4q25-prepared-remarks.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/fourth-quarter-2025/,downloaded
fin-0090,01_financial_reports,01_financial_reports/quarterly_earnings,Webcast,webcast_link,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://onlinexperiences.com/Launch/QReg/ShowUUID=A5445335-DAC8-4B53-BA43-FF8610C36339&LangLocaleID=1033,,link,onlinexperiences.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,metadata_only
fin-0091,01_financial_reports,01_financial_reports/earnings_presentations,1Q26 Merck Earnings Presentation,earnings_presentation,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/1Q26-Merck-Earnings-Presentation.pdf,01_financial_reports/earnings_presentations/2026_Q1_merck_1q26-merck-earnings-presentation.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
fin-0092,01_financial_reports,01_financial_reports/quarterly_earnings,1Q26 Merck Earnings Announcement,earnings_announcement,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/1Q26-Merck-Earnings-Announcement.pdf,01_financial_reports/quarterly_earnings/2026_Q1_merck_1q26-merck-earnings-announcement.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
fin-0093,01_financial_reports,01_financial_reports/financial_disclosures,1Q26 Merck Other Financial Disclosures,financial_disclosure,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/1Q26-Merck-Other-Financial-Disclosures.pdf,01_financial_reports/financial_disclosures/2026_Q1_merck_1q26-merck-other-financial-disclosures.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
fin-0094,01_financial_reports,01_financial_reports/transcripts,Transcript,transcript,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/05/MRK-USQ_Transcript_2026-04-30.pdf,01_financial_reports/transcripts/2026_Q1_merck_transcript.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
fin-0095,01_financial_reports,01_financial_reports/quarterly_earnings,Form 10-Q,form_10q,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/05/MRK-03.31.2026-10Q-FINAL.pdf,01_financial_reports/quarterly_earnings/2026_Q1_merck_form-10-q.pdf,pdf,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
fin-0096,01_financial_reports,01_financial_reports/financial_disclosures,1Q26 Other Financial Disclosures (Excel),financial_disclosure,2026,Q1,2026-04-30,https://www.merck.com/reports/first-quarter-2026/,https://www.merck.com/wp-content/uploads/sites/124/2026/04/1Q26-Merck-Other-Financial-Disclosures.xlsx,01_financial_reports/financial_disclosures/2026_Q1_merck_1q26-other-financial-disclosures-excel.xlsx,xlsx,www.merck.com,2026-06-12,Report page: https://www.merck.com/reports/first-quarter-2026/,downloaded
esg-0001,03_sustainability_esg,03_sustainability_esg/impact_reports,Purpose for Progress Impact Report 2024/2025,impact_report,2024-2025,,,https://www.merck.com/company-overview/sustainability/sustainability-resources/,https://www.merck.com/wp-content/uploads/sites/124/2025/08/PurposeforProgressMerckImpactReport2024-2025.pdf,03_sustainability_esg/impact_reports/2024-2025_merck_purpose-for-progress-impact-report-2024-2025.pdf,pdf,www.merck.com,2026-06-12,,downloaded
esg-0002,03_sustainability_esg,03_sustainability_esg/performance_data,2024 Performance Data Spreadsheet,performance_data,2025-2008,,,https://www.merck.com/company-overview/sustainability/sustainability-resources/,https://www.merck.com/wp-content/uploads/sites/124/2025/08/Performance-Data-2024_2025-1.xlsx,03_sustainability_esg/performance_data/2025-2008_merck_2024-performance-data-spreadsheet.xlsx,xlsx,www.merck.com,2026-06-12,,downloaded
